Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
2BC6F8      38    No     00280C89-00280CC5       3D
2BC730      31    Yes    00280CC6-00280CCD        8
2BC761       5    No     00280CCE-00280CD7        A
2BC778     300    No     00280CD8-00280FDC      305
2BCA78      17    Yes    00280FDD-00280FE4        8
2BCA8F       9    No     00280FE5-00280FF2        E
2BCA9C      13    Yes    00280FF3-00280FFA        8
2BCAAF      E5    No     00280FFB-002810E4       EA
2BCB9C       A    Yes    002810E5-002810EC        8
2BCBA7      2D    No     002810ED-0028111E       32
2BCBDB      2A    No     0028111F-0028114D       2F
2BCC0B      6D    No     0028114E-002811BF       72
2BCC7C      13    Yes    002811C0-002811C7        8
2BCC8F      89    No     002811C8-00281255       8E
2BCD1C       B    Yes    00281256-0028125D        8
2BCD27      15    No     0028125E-00281277       1A
2BCD44     14C    No     00281278-002813C8      151
2BCE90      13    Yes    002813C9-002813D0        8
2BCEA3      8D    No     002813D1-00281462       92
2BCF37      8A    No     00281463-002814F1       8F
2BCFD0      11    No     002814F2-00281507       16
2BCFF0       1    No     00281508-0028150D        6
2BCFFB       1    No     0028150E-00281513        6
2BD00C       1    No     00281514-00281519        6
2BD013       A    No     0028151A-00281528        F
2BD024       1    No     00281529-0028152E        6
2BD030       1    No     0028152F-00281534        6
2BD03B       1    No     00281535-0028153A        6
2BD047       5    No     0028153B-00281544        A
2BD057       D    No     00281545-00281556       12
2BD06C       9    No     00281557-00281564        E
2BD07B       9    No     00281565-00281572        E
2BD08C       1    No     00281573-00281578        6
2BD09C       1    No     00281579-0028157E        6
2BD09F      1D    Yes    0028157F-00281586        8
2BD0BC       1    No     00281587-0028158C        6
2BD0BF     2DC    Yes    0028158D-00281594        8
2BD39B       5    No     00281595-0028159E        A
2BD3A0      1B    Yes    0028159F-002815A6        8
2BD3BB      71    No     002815A7-0028161C       76
2BD433      29    No     0028161D-0028164A       2E
2BD463      15    No     0028164B-00281664       1A
2BD478      10    Yes    00281665-0028166C        8
2BD488       8    No     0028166D-00281679        D
2BD490      10    Yes    0028167A-00281681        8
2BD4A0     398    No     00281682-00281A1E      39D
2BD838      18    Yes    00281A1F-00281A26        8
2BD850     E58    No     00281A27-00282883      E5D
2BE6A9      17    Yes    00282884-0028288B        8
2BE6C0      40    No     0028288C-002828D0       45
2BE700      10    Yes    002828D1-002828D8        8
2BE710      78    No     002828D9-00282955       7D
2BE788      18    Yes    00282956-0028295D        8
2BE7A0     2A8    No     0028295E-00282C0A      2AD
2BEA50      78    No     00282C0B-00282C87       7D
2BEAD0     210    No     00282C88-00282E9C      215
2BECE8     100    No     00282E9D-00282FA1      105
2BEDF0      18    No     00282FA2-00282FBE       1D
2BEE0F      AA    No     00282FBF-0028306D       AF
2BEEBF      19    No     0028306E-0028308B       1E
2BEEDF       A    No     0028308C-0028309A        F
2BEEF0       8    No     0028309B-002830A7        D
2BEF00      FE    No     002830A8-002831AA      103
2BF000       C    Yes    002831AB-002831B2        8
2BF010     460    No     002831B3-00283617      465
2BF470      10    Yes    00283618-0028361F        8
2BF480      24    No     00283620-00283648       29
2BF4A4      1B    Yes    00283649-00283650        8
2BF4C0      11    No     00283651-00283666       16
2BF4D1       E    Yes    00283667-0028366E        8
2BF4E0      25    No     0028366F-00283698       2A
2BF505      13    Yes    00283699-002836A0        8
2BF518       C    No     002836A1-002836B1       11
2BF524      1B    Yes    002836B2-002836B9        8
2BF540      14    No     002836BA-002836D2       19
2BF554       B    Yes    002836D3-002836DA        8
2BF563       1    No     002836DB-002836E0        6
2BF564       B    Yes    002836E1-002836E8        8
2BF573      11    No     002836E9-002836FE       16
2BF584       F    Yes    002836FF-00283706        8
2BF593      11    No     00283707-0028371C       16
2BF5A4       F    Yes    0028371D-00283724        8
2BF5B3     259    No     00283725-00283982      25E
2BF814      70    No     00283983-002839F7       75
2BF884      13    Yes    002839F8-002839FF        8
2BF897      1E    No     00283A00-00283A22       23
2BF8B5       D    Yes    00283A23-00283A2A        8
2BF8C3      21    No     00283A2B-00283A50       26
2BF8E4      17    Yes    00283A51-00283A58        8
2BF8FB       5    No     00283A59-00283A62        A
2BF900      1F    Yes    00283A63-00283A6A        8
2BF91F      21    No     00283A6B-00283A90       26
2BF940      27    Yes    00283A91-00283A98        8
2BF967       1    No     00283A99-00283A9E        6
2BF968      13    Yes    00283A9F-00283AA6        8
2BF97B       5    No     00283AA7-00283AB0        A
2BF980      1C    Yes    00283AB1-00283AB8        8
2BF99F       1    No     00283AB9-00283ABE        6
2BF9A4       8    Yes    00283ABF-00283AC6        8
2BF9B3      FD    No     00283AC7-00283BC8      102
2BFAC0       1    No     00283BC9-00283BCE        6
2BFAC7      12    No     00283BCF-00283BE5       17
2BFAE3       6    No     00283BE6-00283BF0        B
2BFAEF       1    No     00283BF1-00283BF6        6
2BFAF7       5    Yes    00283BF7-00283BFE        8
2BFB04       C    No     00283BFF-00283C0F       11
2BFB14       8    Yes    00283C10-00283C17        8
2BFB27       2    No     00283C18-00283C1E        7
2BFB2F       D    Yes    00283C1F-00283C26        8
2BFB44       1    No     00283C27-00283C2C        6
2BFB50       C    No     00283C2D-00283C3D       11
2BFB64       5    No     00283C3E-00283C47        A
2BFB77       6    No     00283C48-00283C52        B
2BFBAC       1    No     00283C53-00283C58        6
2BFBD3       D    Yes    00283C59-00283C60        8
2BFBF0       D    No     00283C61-00283C72       12
2BFC04       5    No     00283C73-00283C7C        A
2BFC0F       9    No     00283C7D-00283C8A        E
2BFC23       1    No     00283C8B-00283C90        6
2BFC37       1    No     00283C91-00283C96        6
2BFC3F       D    No     00283C97-00283CA8       12
2BFC53       1    No     00283CA9-00283CAE        6
2BFC5B       5    No     00283CAF-00283CB8        A
2BFC77      1D    No     00283CB9-00283CDA       22
2BFC97      15    Yes    00283CDB-00283CE2        8
2BFCB0      C8    No     00283CE3-00283DAF       CD
2BFD80     1D4    No     00283DB0-00283F88      1D9
2BFF54      13    Yes    00283F89-00283F90        8
2BFF67      1D    No     00283F91-00283FB2       22
2BFF84      1C    Yes    00283FB3-00283FBA        8
2BFFA0      14    No     00283FBB-00283FD3       19
2BFFB4       F    Yes    00283FD4-00283FDB        8
2BFFC3      25    No     00283FDC-00284005       2A
2BFFE8      10    Yes    00284006-0028400D        8
2BFFF9     41F    No     0028400E-00284431      424
2C0418      1B    Yes    00284432-00284439        8
2C0433       5    No     0028443A-00284443        A
2C0438      14    Yes    00284444-0028444B        8
2C0450      68    No     0028444C-002844B8       6D
2C04B8      14    Yes    002844B9-002844C0        8
2C04CC      38    No     002844C1-002844FD       3D
2C0504      14    Yes    002844FE-00284505        8
2C0518       C    No     00284506-00284516       11
2C0524      10    Yes    00284517-0028451E        8
2C0534      28    No     0028451F-0028454B       2D
2C0564       8    No     0028454C-00284558        D
2C0574      68    No     00284559-002845C5       6D
2C05E4       8    No     002845C6-002845D2        D
2C05F5      47    No     002845D3-0028461E       4C
2C0644       8    No     0028461F-0028462B        D
2C0654       8    No     0028462C-00284638        D
2C0664      58    No     00284639-00284695       5D
2C06C4       8    No     00284696-002846A2        D
2C06D4       8    No     002846A3-002846AF        D
2C06E4     238    No     002846B0-002848EC      23D
2C0924     6A8    No     002848ED-00284F99      6AD
2C0FD6     4BE    No     00284F9A-0028545C      4C3
2C1494      10    Yes    0028545D-00285464        8
2C14A4      38    No     00285465-002854A1       3D
2C14E4      1A    No     002854A2-002854C0       1F
2C1504      10    No     002854C1-002854D5       15
2C1514      17    Yes    002854D6-002854DD        8
2C152B       9    No     002854DE-002854EB        E
2C1534      17    Yes    002854EC-002854F3        8
2C154B       9    No     002854F4-00285501        E
2C1554      13    Yes    00285502-00285509        8
2C1567      11    No     0028550A-0028551F       16
2C1578       F    Yes    00285520-00285527        8
2C1587      11    No     00285528-0028553D       16
2C1598       F    Yes    0028553E-00285545        8
2C15A7      A9    No     00285546-002855F3       AE
2C1650      1B    Yes    002855F4-002855FB        8
2C166B      C9    No     002855FC-002856C9       CE
2C1734      23    Yes    002856CA-002856D1        8
2C1757      59    No     002856D2-0028572F       5E
2C17B0       F    Yes    00285730-00285737        8
2C17BF      15    No     00285738-00285751       1A
2C17D4      27    Yes    00285752-00285759        8
2C17FB     115    No     0028575A-00285873      11A
2C1914       8    Yes    00285874-0028587B        8
2C1920     10B    No     0028587C-0028598B      110
2C1A2B      15    Yes    0028598C-00285993        8
2C1A40      B0    No     00285994-00285A48       B5
2C1AF0      10    Yes    00285A49-00285A50        8
2C1B00     ABD    No     00285A51-00286512      AC2
2C25C3       E    No     00286513-00286525       13
2C25D7      CE    No     00286526-002865F8       D3
2C26B0       5    No     002865F9-00286602        A
2C26BB      75    No     00286603-0028667C       7A
2C273F       5    No     0028667D-00286686        A
2C275B       9    No     00286687-00286694        E
2C276C       1    No     00286695-0028669A        6
2C277B       5    No     0028669B-002866A4        A
2C2787       D    Yes    002866A5-002866AC        8
2C2794      E0    No     002866AD-00286791       E5
2C287C      10    No     00286792-002867A6       15
2C2894       8    No     002867A7-002867B3        D
2C28A4      18    No     002867B4-002867D0       1D
2C28C4      1C    No     002867D1-002867F1       21
2C28E7       9    No     002867F2-002867FF        E
2C28F7     155    No     00286800-00286959      15A
2C2A4F       D    Yes    0028695A-00286961        8
2C2A5C       8    No     00286962-0028696E        D
2C2A6C       8    No     0028696F-0028697B        D
2C2A7B     279    No     0028697C-00286BF9      27E
2C2CFC     3B0    No     00286BFA-00286FAE      3B5
2C30B3      66    No     00286FAF-00287019       6B
2C3120       1    No     0028701A-0028701F        6
2C3127      1D    No     00287020-00287041       22
2C3145      15    Yes    00287042-00287049        8
2C315B       9    No     0028704A-00287057        E
2C3165       E    Yes    00287058-0028705F        8
2C3173      25    No     00287060-00287089       2A
2C3198      17    Yes    0028708A-00287091        8
2C31AF      25    No     00287092-002870BB       2A
2C31D5       E    Yes    002870BC-002870C3        8
2C31E3      29    No     002870C4-002870F1       2E
2C320C      28    Yes    002870F2-002870F9        8
2C3234      30    No     002870FA-0028712E       35
2C3264      1F    Yes    0028712F-00287136        8
2C3283       1    No     00287137-0028713C        6
2C3284      30    Yes    0028713D-00287144        8
2C32B4       4    No     00287145-0028714D        9
2C32B8       F    Yes    0028714E-00287155        8
2C32C7     B49    No     00287156-00287CA3      B4E
2C3E10      34    Yes    00287CA4-00287CAB        8
2C3E44      30    No     00287CAC-00287CE0       35
2C3E74      16    Yes    00287CE1-00287CE8        8
2C3E8B      49    No     00287CE9-00287D36       4E
2C3ED4      18    Yes    00287D37-00287D3E        8
2C3EEC      98    No     00287D3F-00287DDB       9D
2C3F90      B0    No     00287DDC-00287E90       B5
2C4040      17    Yes    00287E91-00287E98        8
2C4057       D    No     00287E99-00287EAA       12
2C4064      10    Yes    00287EAB-00287EB2        8
2C4074      8C    No     00287EB3-00287F43       91
2C4100       B    Yes    00287F44-00287F4B        8
2C410F       1    No     00287F4C-00287F51        6
2C4120       8    No     00287F52-00287F5E        D
2C4130       8    No     00287F5F-00287F6B        D
2C4140      18    No     00287F6C-00287F88       1D
2C4160      18    No     00287F89-00287FA5       1D
2C4180      18    No     00287FA6-00287FC2       1D
2C419F      29    No     00287FC3-00287FF0       2E
2C41CF       9    No     00287FF1-00287FFE        E
2C41E0      48    No     00287FFF-0028804B       4D
2C422F      89    No     0028804C-002880D9       8E
2C42BF      5B    No     002880DA-00288139       60
2C4320      18    No     0028813A-00288156       1D
2C4340       8    No     00288157-00288163        D
2C4351       7    No     00288164-0028816F        C
2C4360       8    No     00288170-0028817C        D
2C4370       8    No     0028817D-00288189        D
2C4380      38    No     0028818A-002881C6       3D
2C43BE      2A    No     002881C7-002881F5       2F
2C43F0       8    No     002881F6-00288202        D
2C4400       8    No     00288203-0028820F        D
2C4410      58    No     00288210-0028826C       5D
2C4470       8    No     0028826D-00288279        D
2C4480      98    No     0028827A-00288316       9D
2C4520     258    No     00288317-00288573      25D
2C4780      A0    No     00288574-00288618       A5
2C4828      F0    No     00288619-0028870D       F5
2C4920       8    No     0028870E-0028871A        D
2C4930     4E8    No     0028871B-00288C07      4ED
2C4E20      28    No     00288C08-00288C34       2D
2C4E50     3B8    No     00288C35-00288FF1      3BD
2C5210      E8    No     00288FF2-002890DE       ED
2C5300     288    No     002890DF-0028936B      28D
2C5588      58    Yes    0028936C-00289373        8
2C55E0      39    No     00289374-002893B1       3E
2C561B      19    Yes    002893B2-002893B9        8
2C5634       8    No     002893BA-002893C6        D
2C563C      74    Yes    002893C7-002893CE        8
2C56B3      39    No     002893CF-0028940C       3E
2C56F3       9    No     0028940D-0028941A        E
2C570B       1    No     0028941B-00289420        6
2C5713      22    No     00289421-00289447       27
2C573B      85    No     00289448-002894D1       8A
2C57C8      98    No     002894D2-0028956E       9D
2C5860      10    Yes    0028956F-00289576        8
2C5873       D    No     00289577-00289588       12
2C5884       F    Yes    00289589-00289590        8
2C5893       D    No     00289591-002895A2       12
2C58A0      10    Yes    002895A3-002895AA        8
2C58B3      DD    No     002895AB-0028968C       E2
2C5994       B    Yes    0028968D-00289694        8
2C599F      11    No     00289695-002896AA       16
2C59B7       F    Yes    002896AB-002896B2        8
2C59C7       5    No     002896B3-002896BC        A
2C59CC      1A    Yes    002896BD-002896C4        8
2C59E7       9    No     002896C5-002896D2        E
2C59F8       8    Yes    002896D3-002896DA        8
2C5A07      FE    No     002896DB-002897DD      103
2C5B08       8    Yes    002897DE-002897E5        8
2C5B14       D    No     002897E6-002897F7       12
2C5B28      28    Yes    002897F8-002897FF        8
